ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|faea661087c9048c58656e3b670b6716|2025-01-02|05:06:33|1735794393|grocery_pos|10.79|1|fraud_Bauch-Raynor|42.371502|-88.174617
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|7c83b437552758f1edceaab61309a33c|2025-01-02|03:43:07|1735789387|gas_transport|10.33|1|fraud_Parisian and Sons|43.209415|-87.956465
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|5d1f07ab4f8837f616f8504c43a67675|2025-01-03|00:41:49|1735864909|misc_net|268.34|1|fraud_Kuhn LLC|43.190912|-88.028257
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|cea5e8074592da41cc46be4482a3a37a|2025-01-02|01:44:25|1735782265|grocery_pos|293.25|1|fraud_Schoen, Kuphal and Nitzsche|42.210287|-88.341435
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|3ad662f173b0a837ea0e0e304aa0b923|2025-01-02|02:09:59|1735783799|grocery_pos|341.00|1|fraud_Stracke-Lemke|42.788450|-87.175493
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|3f1e63b060eb587cc5c4a6be1f95aad0|2025-01-02|03:34:08|1735788848|grocery_pos|323.15|1|fraud_Koepp-Parker|42.311593|-87.840878
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|86975b519229fe19181c557a2df56e32|2025-01-02|01:40:07|1735782007|grocery_pos|295.61|1|fraud_Hackett-Lueilwitz|43.703673|-87.036757
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|fcfd3c007dc54c37c8b27d48fd757b07|2025-01-02|01:13:51|1735780431|grocery_pos|333.31|1|fraud_Schultz, Simonis and Little|42.852097|-88.555256
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|75f0f2f965c9d72aec3e6d4f94b71cb2|2025-01-02|02:00:24|1735783224|gas_transport|1011.47|1|fraud_Conroy-Cruickshank|42.118932|-88.164186
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|e8b46c8ba281df7e1efc58c56e19bd43|2025-01-03|22:21:14|1735942874|shopping_pos|1079.89|1|fraud_Roob, Conn and Tremblay|43.820026|-87.103318
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|24220675add6cd95c45b71308bb39955|2025-01-03|22:49:00|1735944540|travel|967.96|1|fraud_Jerde-Hermann|42.862830|-87.902164
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|ce557b48db271721e61e753165160e86|2025-01-03|13:51:41|1735912301|shopping_net|1014.68|1|fraud_Goyette Inc|43.159702|-88.145429
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|8a8b9d88cfea6e995dc9daac5ea82a0b|2025-01-03|23:13:52|1735946032|shopping_net|947.01|1|fraud_Zboncak, Rowe and Murazik|43.444481|-88.351177
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|849962506dcf53b4d2fc8de729af6781|2025-01-03|22:10:44|1735942244|shopping_net|830.95|1|fraud_Kihn, Abernathy and Douglas|43.045945|-87.858714
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|326520a257e3c3204a26c44b28ee32a0|2025-01-03|23:51:32|1735948292|shopping_net|825.66|1|fraud_Stanton, Jakubowski and Baumbach|43.770174|-88.318884
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|3f5d509fca84c822e6c5d08cbddcb763|2025-01-03|14:45:38|1735915538|shopping_pos|9.88|1|fraud_Botsford Ltd|42.396150|-87.775975
312-08-4350|6570085933826552|Brian|James|M|6419 Laura Pines|Milwaukee|WI|53215|43.006|-87.9429|817312|Surveyor, insurance|2001-10-17|866071620160|young_adults_male_urban.json|a970e0696e81e7f29021771728f333ce|2025-01-01|06:54:20|1735714460|gas_transport|55.54|0|fraud_Schaefer, Maggio and Daugherty|43.347945|-87.628324
761-89-1076|379198496376745|Lawrence|Perez|M|018 Salazar Avenue Suite 628|Camarillo|CA|93010|34.2313|-119.0464|77518|Clinical research associate|2003-11-12|774011173790|young_adults_male_urban.json|1f89cba1d9a161e9d1d646514a0d83f9|2025-01-03|08:26:17|1735892777|misc_net|12.41|1|fraud_Huel-Langworth|34.540065|-119.157448
761-89-1076|379198496376745|Lawrence|Perez|M|018 Salazar Avenue Suite 628|Camarillo|CA|93010|34.2313|-119.0464|77518|Clinical research associate|2003-11-12|774011173790|young_adults_male_urban.json|3027e7e7b14282c9528ac208b1fe283f|2025-01-03|02:35:32|1735871732|misc_net|290.66|1|fraud_Rippin, Kub and Mann|34.327854|-119.188913
761-89-1076|379198496376745|Lawrence|Perez|M|018 Salazar Avenue Suite 628|Camarillo|CA|93010|34.2313|-119.0464|77518|Clinical research associate|2003-11-12|774011173790|young_adults_male_urban.json|839c313b46343b4bd1efbf6ebeb9bc9f|2025-01-02|02:19:12|1735784352|grocery_pos|310.64|1|fraud_Doyle Ltd|35.141600|-118.227534
761-89-1076|379198496376745|Lawrence|Perez|M|018 Salazar Avenue Suite 628|Camarillo|CA|93010|34.2313|-119.0464|77518|Clinical research associate|2003-11-12|774011173790|young_adults_male_urban.json|3c30b95c9e3d78c8b0a61babf7c6e2eb|2025-01-02|06:18:13|1735798693|gas_transport|735.48|1|fraud_Brekke and Sons|34.974296|-119.523016
761-89-1076|379198496376745|Lawrence|Perez|M|018 Salazar Avenue Suite 628|Camarillo|CA|93010|34.2313|-119.0464|77518|Clinical research associate|2003-11-12|774011173790|young_adults_male_urban.json|318078d529e396129206a3c9cb31c615|2025-01-03|02:37:47|1735871867|grocery_pos|948.05|1|fraud_Osinski, Ledner and Leuschke|33.391037|-118.837146
761-89-1076|379198496376745|Lawrence|Perez|M|018 Salazar Avenue Suite 628|Camarillo|CA|93010|34.2313|-119.0464|77518|Clinical research associate|2003-11-12|774011173790|young_adults_male_urban.json|ad315358c9a5425ccbfb88f06f8ebb33|2025-01-03|23:56:38|1735948598|shopping_net|824.76|1|fraud_Reichert, Shanahan and Hayes|34.673730|-119.778138
761-89-1076|379198496376745|Lawrence|Perez|M|018 Salazar Avenue Suite 628|Camarillo|CA|93010|34.2313|-119.0464|77518|Clinical research associate|2003-11-12|774011173790|young_adults_male_urban.json|d9cd0b1d0bf5b84c9b68bc60af5946ea|2025-01-03|23:41:50|1735947710|shopping_net|657.07|1|fraud_Schumm PLC|33.940703|-118.268912
761-89-1076|379198496376745|Lawrence|Perez|M|018 Salazar Avenue Suite 628|Camarillo|CA|93010|34.2313|-119.0464|77518|Clinical research associate|2003-11-12|774011173790|young_adults_male_urban.json|810b5644a89014d92d08f91e0e05558e|2025-01-03|23:23:38|1735946618|shopping_net|899.79|1|fraud_Boyer-Reichert|33.650919|-119.254887
761-89-1076|379198496376745|Lawrence|Perez|M|018 Salazar Avenue Suite 628|Camarillo|CA|93010|34.2313|-119.0464|77518|Clinical research associate|2003-11-12|774011173790|young_adults_male_urban.json|5666e0dfe89d8164fe7e1e8927ce250c|2025-01-03|23:48:11|1735948091|misc_net|860.57|1|fraud_Kerluke PLC|34.564276|-118.764890
761-89-1076|379198496376745|Lawrence|Perez|M|018 Salazar Avenue Suite 628|Camarillo|CA|93010|34.2313|-119.0464|77518|Clinical research associate|2003-11-12|774011173790|young_adults_male_urban.json|8ecb1626f5c114fc84a04862d77e10aa|2025-01-03|23:32:53|1735947173|shopping_net|822.71|1|fraud_Zboncak, Rowe and Murazik|34.795905|-119.944394
