ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
149-65-2965|6586047042849299|David|Owens|M|47317 Randy Rest Apt. 599|Hubbardsville|NY|13355|42.8237|-75.4367|905|Mining engineer|1950-08-01|405721310989|adults_50up_male_rural.json|9188ef9189530930fd8cacc49e0b8366|2025-01-02|03:33:14|1735788794|grocery_net|13.55|1|fraud_Swaniawski, Bahringer and Ledner|42.255274|-75.038088
149-65-2965|6586047042849299|David|Owens|M|47317 Randy Rest Apt. 599|Hubbardsville|NY|13355|42.8237|-75.4367|905|Mining engineer|1950-08-01|405721310989|adults_50up_male_rural.json|c583339a2cccb2f90908b4a6693f7b4f|2025-01-02|03:49:59|1735789799|grocery_pos|349.75|1|fraud_Bogisich Inc|42.369505|-76.205925
149-65-2965|6586047042849299|David|Owens|M|47317 Randy Rest Apt. 599|Hubbardsville|NY|13355|42.8237|-75.4367|905|Mining engineer|1950-08-01|405721310989|adults_50up_male_rural.json|bd3a5aa4bb047f0c9e147f89a5a9ceac|2025-01-03|17:19:59|1735924799|shopping_net|1124.79|1|fraud_Bashirian Group|42.660387|-75.513610
149-65-2965|6586047042849299|David|Owens|M|47317 Randy Rest Apt. 599|Hubbardsville|NY|13355|42.8237|-75.4367|905|Mining engineer|1950-08-01|405721310989|adults_50up_male_rural.json|50734027ee1c9bb33752b70be30ee073|2025-01-03|14:31:59|1735914719|shopping_net|1004.91|1|fraud_Gottlieb, Considine and Schultz|41.845081|-76.173946
355-74-3540|3567617684945322|Miguel|Allen|M|88675 Lisa Corner Suite 339|Mediapolis|IA|52637|41.0059|-91.1321|2449|Tax inspector|1947-05-23|585335533725|adults_50up_male_rural.json|1991ff5219d891275f3727dc633b5fc5|2025-01-02|22:59:00|1735858740|grocery_pos|354.64|1|fraud_Bauch-Raynor|41.127022|-91.006664
355-74-3540|3567617684945322|Miguel|Allen|M|88675 Lisa Corner Suite 339|Mediapolis|IA|52637|41.0059|-91.1321|2449|Tax inspector|1947-05-23|585335533725|adults_50up_male_rural.json|d5e22f00112186eb8b3438e35e2c6703|2025-01-03|22:26:40|1735943200|shopping_net|737.09|1|fraud_Auer-West|41.885887|-91.405811
355-74-3540|3567617684945322|Miguel|Allen|M|88675 Lisa Corner Suite 339|Mediapolis|IA|52637|41.0059|-91.1321|2449|Tax inspector|1947-05-23|585335533725|adults_50up_male_rural.json|6d2fea646727b3b771b800baea6afdb0|2025-01-03|23:37:43|1735947463|misc_net|731.76|1|fraud_Kunde-Sanford|41.063841|-90.379696
355-74-3540|3567617684945322|Miguel|Allen|M|88675 Lisa Corner Suite 339|Mediapolis|IA|52637|41.0059|-91.1321|2449|Tax inspector|1947-05-23|585335533725|adults_50up_male_rural.json|3fd396f9dde7edb792533ad7a43191a1|2025-01-03|23:01:25|1735945285|misc_net|1009.79|1|fraud_Volkman Ltd|40.500499|-91.696539
355-74-3540|3567617684945322|Miguel|Allen|M|88675 Lisa Corner Suite 339|Mediapolis|IA|52637|41.0059|-91.1321|2449|Tax inspector|1947-05-23|585335533725|adults_50up_male_rural.json|c3d4dbf4b02bbdc5ef5b4c6ecc824547|2025-01-03|22:40:02|1735944002|shopping_pos|830.75|1|fraud_Botsford Ltd|41.242123|-91.669363
355-74-3540|3567617684945322|Miguel|Allen|M|88675 Lisa Corner Suite 339|Mediapolis|IA|52637|41.0059|-91.1321|2449|Tax inspector|1947-05-23|585335533725|adults_50up_male_rural.json|c805ec1361c8228c124ba36813ff89df|2025-01-01|04:30:07|1735705807|grocery_pos|143.00|0|fraud_Kilback LLC|41.767149|-90.651079
355-74-3540|3567617684945322|Miguel|Allen|M|88675 Lisa Corner Suite 339|Mediapolis|IA|52637|41.0059|-91.1321|2449|Tax inspector|1947-05-23|585335533725|adults_50up_male_rural.json|d26060b6395a6c3f3eeecae0b8e3173c|2025-01-01|08:38:21|1735720701|shopping_pos|5.26|0|fraud_Lesch Ltd|40.768238|-92.073567
095-68-1791|2289686124521125|James|Stevens|M|6660 Zachary Knoll Apt. 658|Wyocena|WI|53969|43.4989|-89.305|419|Systems developer|1972-03-20|135017097724|adults_50up_male_rural.json|8c2740dcd2a1c0927716c8153bb65008|2025-01-02|04:08:45|1735790925|gas_transport|19.76|1|fraud_Eichmann, Bogan and Rodriguez|42.563357|-88.435052
