ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|79a91b30032371f1605029f4c3a602fe|2025-01-02|01:56:43|1735783003|grocery_pos|306.44|1|fraud_Rowe, Batz and Goodwin|36.790265|-81.655104
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|214c27144748888fcff55fb67dade85d|2025-01-03|01:49:32|1735868972|grocery_pos|317.67|1|fraud_Miller-Hauck|35.697641|-80.421758
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|d697dbd7b35410b63cf7953b4bb50350|2025-01-03|19:06:37|1735931197|shopping_pos|833.40|1|fraud_Baumbach, Hodkiewicz and Walsh|35.898668|-80.860210
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|f82689a911bcd2c9c20b19d841ccf7cf|2025-01-03|18:58:38|1735930718|shopping_net|936.45|1|fraud_Reichert, Rowe and Mraz|37.360373|-80.980754
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|e9286706ef2c52a0c9096eb4570d8c42|2025-01-03|23:02:53|1735945373|shopping_net|845.75|1|fraud_Price Inc|37.153403|-80.018061
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|9785211ee8345434b27b06d5359b63f2|2025-01-03|23:12:28|1735945948|misc_pos|674.45|1|fraud_Simonis-Prohaska|36.662317|-81.281839
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|741675f7ad1769e148688bb9b7ee9f9a|2025-01-03|22:30:42|1735943442|misc_net|742.54|1|fraud_Kuphal-Predovic|36.289997|-80.080291
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|6883da836f6fa1d31482df5fc4b8f240|2025-01-03|22:59:53|1735945193|shopping_net|8.05|1|fraud_Reichert, Huels and Hoppe|36.169874|-80.708268
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|d69991d1e338f5775a086b136e0ab5dd|2025-01-03|22:09:22|1735942162|shopping_net|10.24|1|fraud_Langworth, Boehm and Gulgowski|36.352022|-80.565537
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|0e84387c9b7c21fcc239f33fe9253aed|2025-01-03|22:13:04|1735942384|misc_net|1179.13|1|fraud_Kuphal-Predovic|35.703951|-80.042524
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|6a1a35f45913be3bf12039e008eea354|2025-01-03|22:26:33|1735943193|misc_pos|882.24|1|fraud_Hermann-Gaylord|36.023516|-80.761730
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|2e73d18705140274cbbd3f24f91729d9|2025-01-03|23:08:30|1735945710|shopping_net|836.26|1|fraud_Mosciski, Ziemann and Farrell|36.038224|-80.294756
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|0c896c6b44b1edd5bc48644e50c0ff2a|2025-01-03|22:17:55|1735942675|misc_net|862.13|1|fraud_Huel-Langworth|36.206027|-81.765350
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|2ba054f5afbeacb45cb07ad2821233f7|2025-01-03|23:49:21|1735948161|misc_net|869.02|1|fraud_Nader-Heller|36.042478|-80.791949
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|2f76d2dc4836f83e722edcf347cfe9e1|2025-01-03|23:44:07|1735947847|misc_net|1202.55|1|fraud_Schmitt Ltd|37.009235|-81.155278
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|9428d6cc9526a9b3cc7578623fb5e14e|2025-01-03|23:25:22|1735946722|shopping_pos|1291.29|1|fraud_Sawayn PLC|37.404033|-80.416029
696-42-4271|3533083344470485|Sara|Porter|F|47020 Austin Lane Suite 195|Ennice|NC|28623|36.5253|-80.9771|1653|Energy manager|2000-10-27|750708841892|young_adults_female_rural.json|f235565196d652fe00c8d50ecf5561cd|2025-01-01|15:09:52|1735744192|shopping_net|107.18|0|fraud_Heathcote LLC|35.670280|-80.067290
731-94-4366|6011721626603232|Erica|Phillips|F|95599 Mcdonald Forks|Los Alamos|CA|93440|34.7457|-120.2049|2058|Programmer, applications|2005-07-15|630486834415|young_adults_female_rural.json|851136926ad2775586d8e72c268bdb7e|2025-01-03|10:58:59|1735901939|misc_net|11.51|1|fraud_McGlynn-Heathcote|33.863235|-119.858654
731-94-4366|6011721626603232|Erica|Phillips|F|95599 Mcdonald Forks|Los Alamos|CA|93440|34.7457|-120.2049|2058|Programmer, applications|2005-07-15|630486834415|young_adults_female_rural.json|0bdde4c4059ad8b7ee3855674261625f|2025-01-02|02:36:09|1735785369|grocery_pos|308.09|1|fraud_Hackett-Lueilwitz|34.080887|-119.428393
731-94-4366|6011721626603232|Erica|Phillips|F|95599 Mcdonald Forks|Los Alamos|CA|93440|34.7457|-120.2049|2058|Programmer, applications|2005-07-15|630486834415|young_adults_female_rural.json|e58d458d957a6552f31ca7c7ca2fdfa6|2025-01-02|00:50:28|1735779028|grocery_pos|314.09|1|fraud_Bailey-Morar|34.035633|-121.171553
731-94-4366|6011721626603232|Erica|Phillips|F|95599 Mcdonald Forks|Los Alamos|CA|93440|34.7457|-120.2049|2058|Programmer, applications|2005-07-15|630486834415|young_adults_female_rural.json|8006fb3fe3a1666c4d833b907256a363|2025-01-03|00:12:10|1735863130|grocery_pos|303.38|1|fraud_Lockman, West and Runte|34.145533|-119.324511
731-94-4366|6011721626603232|Erica|Phillips|F|95599 Mcdonald Forks|Los Alamos|CA|93440|34.7457|-120.2049|2058|Programmer, applications|2005-07-15|630486834415|young_adults_female_rural.json|68ef8f8c3b7dd4106981c07b47c368d8|2025-01-02|00:13:56|1735776836|grocery_net|291.54|1|fraud_Ferry, Reichel and DuBuque|35.385363|-120.897162
731-94-4366|6011721626603232|Erica|Phillips|F|95599 Mcdonald Forks|Los Alamos|CA|93440|34.7457|-120.2049|2058|Programmer, applications|2005-07-15|630486834415|young_adults_female_rural.json|42985df172ce894b8009dd6f10f448c7|2025-01-02|03:39:27|1735789167|grocery_pos|792.87|1|fraud_Heller, Gutmann and Zieme|35.561001|-119.378057
731-94-4366|6011721626603232|Erica|Phillips|F|95599 Mcdonald Forks|Los Alamos|CA|93440|34.7457|-120.2049|2058|Programmer, applications|2005-07-15|630486834415|young_adults_female_rural.json|01e41540e18a3b266e79c230d9dd738e|2025-01-03|15:47:55|1735919275|misc_net|983.00|1|fraud_Hayes, Marquardt and Dibbert|34.020396|-119.521352
731-94-4366|6011721626603232|Erica|Phillips|F|95599 Mcdonald Forks|Los Alamos|CA|93440|34.7457|-120.2049|2058|Programmer, applications|2005-07-15|630486834415|young_adults_female_rural.json|cd855e8a59c2dba1937d0bd42467eff2|2025-01-03|23:22:30|1735946550|kids_pets|694.37|1|fraud_Fahey Inc|33.933069|-121.001056
731-94-4366|6011721626603232|Erica|Phillips|F|95599 Mcdonald Forks|Los Alamos|CA|93440|34.7457|-120.2049|2058|Programmer, applications|2005-07-15|630486834415|young_adults_female_rural.json|2c4605a7e1c652e22414aacebf3cd61e|2025-01-03|13:16:34|1735910194|shopping_net|8.07|1|fraud_Stanton, Jakubowski and Baumbach|34.700037|-119.303037
731-94-4366|6011721626603232|Erica|Phillips|F|95599 Mcdonald Forks|Los Alamos|CA|93440|34.7457|-120.2049|2058|Programmer, applications|2005-07-15|630486834415|young_adults_female_rural.json|6c5c7d65954d67ab69e8dc45d268fb42|2025-01-03|23:47:00|1735948020|misc_pos|988.82|1|fraud_Wisozk and Sons|35.550019|-119.789827
