ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
726-60-7716|4621519826121303|Edward|Duran|M|912 Williams Mission Apt. 256|Poth|TX|78147|29.0619|-98.0825|1919|Marketing executive|1973-09-28|665665922244|adults_50up_male_rural.json|1bd44c590ce4ef11d09125ef0c529b51|2025-01-02|01:24:45|1735781085|gas_transport|20.01|1|fraud_Tillman, Dickinson and Labadie|29.854055|-98.044595
726-60-7716|4621519826121303|Edward|Duran|M|912 Williams Mission Apt. 256|Poth|TX|78147|29.0619|-98.0825|1919|Marketing executive|1973-09-28|665665922244|adults_50up_male_rural.json|2545100c36848f607f92e00d2b100cae|2025-01-02|02:12:14|1735783934|grocery_pos|311.36|1|fraud_Goodwin-Nitzsche|30.003919|-98.481822
726-60-7716|4621519826121303|Edward|Duran|M|912 Williams Mission Apt. 256|Poth|TX|78147|29.0619|-98.0825|1919|Marketing executive|1973-09-28|665665922244|adults_50up_male_rural.json|f7849d53e23796fdc1eadccd2b14b827|2025-01-03|22:56:44|1735945004|personal_care|296.60|1|fraud_Zulauf LLC|28.816434|-97.531688
726-60-7716|4621519826121303|Edward|Duran|M|912 Williams Mission Apt. 256|Poth|TX|78147|29.0619|-98.0825|1919|Marketing executive|1973-09-28|665665922244|adults_50up_male_rural.json|06f960c03c689e7222eb6e41f8de8b01|2025-01-02|22:48:51|1735858131|grocery_pos|793.68|1|fraud_Doyle Ltd|28.116245|-97.268564
726-60-7716|4621519826121303|Edward|Duran|M|912 Williams Mission Apt. 256|Poth|TX|78147|29.0619|-98.0825|1919|Marketing executive|1973-09-28|665665922244|adults_50up_male_rural.json|cd7264a2c004e888fb2b79fbf115a816|2025-01-03|22:39:31|1735943971|shopping_pos|897.24|1|fraud_Quitzon, Green and Bashirian|29.644183|-97.590084
726-60-7716|4621519826121303|Edward|Duran|M|912 Williams Mission Apt. 256|Poth|TX|78147|29.0619|-98.0825|1919|Marketing executive|1973-09-28|665665922244|adults_50up_male_rural.json|0bc514b326558777ff4d521d4f9f1721|2025-01-03|23:36:00|1735947360|shopping_net|1068.46|1|fraud_Kozey-Boehm|29.918000|-97.974910
726-60-7716|4621519826121303|Edward|Duran|M|912 Williams Mission Apt. 256|Poth|TX|78147|29.0619|-98.0825|1919|Marketing executive|1973-09-28|665665922244|adults_50up_male_rural.json|bb856ecf5d3ec520af3977c0a997f42b|2025-01-03|22:17:46|1735942666|misc_net|986.64|1|fraud_Johnson, Runolfsdottir and Mayer|28.782353|-98.844448
726-60-7716|4621519826121303|Edward|Duran|M|912 Williams Mission Apt. 256|Poth|TX|78147|29.0619|-98.0825|1919|Marketing executive|1973-09-28|665665922244|adults_50up_male_rural.json|fb7e3dbf005803a98337a9734ad80458|2025-01-03|23:07:38|1735945658|shopping_net|817.59|1|fraud_Kassulke PLC|28.153298|-98.729169
726-60-7716|4621519826121303|Edward|Duran|M|912 Williams Mission Apt. 256|Poth|TX|78147|29.0619|-98.0825|1919|Marketing executive|1973-09-28|665665922244|adults_50up_male_rural.json|71874ed85ecd9b9c076bc982777c1d7f|2025-01-03|23:31:48|1735947108|shopping_net|53.41|1|fraud_Mohr-Bayer|29.423615|-97.093579
726-60-7716|4621519826121303|Edward|Duran|M|912 Williams Mission Apt. 256|Poth|TX|78147|29.0619|-98.0825|1919|Marketing executive|1973-09-28|665665922244|adults_50up_male_rural.json|eb5c8d384aaa7199a1fc887733d1eb30|2025-01-01|01:19:42|1735694382|shopping_net|1.12|0|fraud_Ankunding LLC|28.514149|-98.802984
525-43-5311|4662631503383|Kyle|Randolph|M|68344 Miller Place Apt. 840|Chaumont|NY|13622|44.0848|-76.1232|2432|Nurse, adult|1971-12-25|636480256035|adults_50up_male_rural.json|403c4855cb9a7899bcf5216edc5fc1b2|2025-01-02|09:29:36|1735810176|grocery_pos|15.89|1|fraud_Kovacek, Dibbert and Ondricka|43.357142|-75.588674
525-43-5311|4662631503383|Kyle|Randolph|M|68344 Miller Place Apt. 840|Chaumont|NY|13622|44.0848|-76.1232|2432|Nurse, adult|1971-12-25|636480256035|adults_50up_male_rural.json|6fc6eda4bb39fa294c099e5ad0644f8d|2025-01-02|03:08:20|1735787300|grocery_pos|291.27|1|fraud_Bradtke PLC|43.461896|-77.112610
525-43-5311|4662631503383|Kyle|Randolph|M|68344 Miller Place Apt. 840|Chaumont|NY|13622|44.0848|-76.1232|2432|Nurse, adult|1971-12-25|636480256035|adults_50up_male_rural.json|a535b72b728de91c1e422c7f189ca44e|2025-01-02|02:47:22|1735786042|grocery_net|329.28|1|fraud_Morissette, Weber and Wiegand|43.598728|-75.409779
525-43-5311|4662631503383|Kyle|Randolph|M|68344 Miller Place Apt. 840|Chaumont|NY|13622|44.0848|-76.1232|2432|Nurse, adult|1971-12-25|636480256035|adults_50up_male_rural.json|5bbb2a17383bb287c06fe896c824e62c|2025-01-03|21:00:22|1735938022|shopping_net|966.89|1|fraud_Gerlach Inc|43.504292|-75.793076
525-43-5311|4662631503383|Kyle|Randolph|M|68344 Miller Place Apt. 840|Chaumont|NY|13622|44.0848|-76.1232|2432|Nurse, adult|1971-12-25|636480256035|adults_50up_male_rural.json|3db87e17640b4361a66a6a1fa622b6f0|2025-01-01|07:17:27|1735715847|misc_pos|35.48|0|fraud_Wiza LLC|43.481827|-75.876971
525-43-5311|4662631503383|Kyle|Randolph|M|68344 Miller Place Apt. 840|Chaumont|NY|13622|44.0848|-76.1232|2432|Nurse, adult|1971-12-25|636480256035|adults_50up_male_rural.json|d67c5fcb7fd472f7a6888e60589699d7|2025-01-01|05:04:22|1735707862|gas_transport|4.18|0|fraud_Christiansen, Goyette and Schamberger|44.931486|-76.703097
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|98a92c14f21fb1a07a5442cc51ed1c7d|2025-01-02|05:40:12|1735796412|grocery_pos|20.05|1|fraud_Lockman, West and Runte|43.184300|-80.048695
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|88a53d30061d831ad8e1c7d64d3be1eb|2025-01-02|01:01:59|1735779719|gas_transport|342.84|1|fraud_Harris Inc|42.162754|-79.687071
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|732e84479db31f6b42272c5ae15d44c4|2025-01-02|02:43:09|1735785789|grocery_pos|357.00|1|fraud_Bradtke PLC|43.301639|-79.016778
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|7fb1f522c0442065fe599c76b0ef9228|2025-01-02|08:17:55|1735805875|grocery_pos|317.73|1|fraud_Osinski, Ledner and Leuschke|42.597855|-79.621636
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|50d62a1523bcaa0f6d8f0112f6536e8d|2025-01-03|23:02:03|1735945323|shopping_net|313.65|1|fraud_Mohr-Bayer|41.370867|-78.461948
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|639d229ace0e619e6778560dadf51c41|2025-01-03|22:18:51|1735942731|misc_net|928.19|1|fraud_Bednar Group|43.206608|-79.368605
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|e1166da081a330268b8514238e8ffdec|2025-01-03|23:00:03|1735945203|shopping_net|766.14|1|fraud_Volkman-Predovic|43.250524|-80.100667
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|f7a5d2131045bcbc59134325596530ae|2025-01-03|15:23:35|1735917815|misc_net|680.93|1|fraud_Volkman Ltd|41.769775|-78.362842
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|471e713e9468f7a643e782a56ed9d8a3|2025-01-03|23:36:22|1735947382|misc_net|820.73|1|fraud_Moore, Dibbert and Koepp|42.418194|-79.023877
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|ccfa0d5f6721376db9731663426234c9|2025-01-03|23:29:00|1735946940|misc_net|768.58|1|fraud_Kuphal-Bartoletti|41.356256|-79.284058
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|5d90a47bd4c3d6997255f34a4cf2f289|2025-01-03|23:58:55|1735948735|misc_net|1168.52|1|fraud_Flatley-Durgan|42.137401|-80.089505
411-86-3406|4533663747714870235|Gerald|White|M|792 Clarke Ferry|Cassadaga|NY|14718|42.3504|-79.2993|2163|Commercial horticulturist|1962-09-08|189001695893|adults_50up_male_rural.json|f8a9de117446006a6882e282300d6921|2025-01-02|20:59:21|1735851561|grocery_pos|880.17|1|fraud_Bradtke PLC|42.264268|-79.587742
