ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
369-81-6366|4689406722803334|Kimberly|Brown|F|03921 Dickson Knolls|Long Beach|CA|90810|33.8193|-118.2325|471952|Sports administrator|2001-02-14|277619532805|young_adults_female_urban.json|57b20c3c981dc29106e22ffaf63e6636|2025-01-02|02:33:23|1735785203|grocery_pos|325.07|1|fraud_Kunze Inc|33.301787|-117.893058
369-81-6366|4689406722803334|Kimberly|Brown|F|03921 Dickson Knolls|Long Beach|CA|90810|33.8193|-118.2325|471952|Sports administrator|2001-02-14|277619532805|young_adults_female_urban.json|9c05216ff8261868dded27a3bf0c59ac|2025-01-02|01:14:06|1735780446|grocery_pos|286.95|1|fraud_Huel, Hammes and Witting|32.931220|-119.172393
369-81-6366|4689406722803334|Kimberly|Brown|F|03921 Dickson Knolls|Long Beach|CA|90810|33.8193|-118.2325|471952|Sports administrator|2001-02-14|277619532805|young_adults_female_urban.json|e7d379fdae089b8e58e9937a2e3c3a72|2025-01-03|23:30:03|1735947003|food_dining|1029.29|1|fraud_Koss, McLaughlin and Mayer|34.615751|-119.106758
369-81-6366|4689406722803334|Kimberly|Brown|F|03921 Dickson Knolls|Long Beach|CA|90810|33.8193|-118.2325|471952|Sports administrator|2001-02-14|277619532805|young_adults_female_urban.json|041604e25f190b99b2d96e62dc69700b|2025-01-03|22:49:45|1735944585|shopping_net|847.23|1|fraud_Kuhic, Bins and Pfeffer|33.732046|-118.197768
369-81-6366|4689406722803334|Kimberly|Brown|F|03921 Dickson Knolls|Long Beach|CA|90810|33.8193|-118.2325|471952|Sports administrator|2001-02-14|277619532805|young_adults_female_urban.json|bb8468894d47b4f5c88a0d825ff3c366|2025-01-03|15:53:24|1735919604|shopping_net|937.28|1|fraud_Kozey-Boehm|33.842352|-117.457313
369-81-6366|4689406722803334|Kimberly|Brown|F|03921 Dickson Knolls|Long Beach|CA|90810|33.8193|-118.2325|471952|Sports administrator|2001-02-14|277619532805|young_adults_female_urban.json|ddca5464410264efd47c3ae6d7498f84|2025-01-03|23:24:28|1735946668|shopping_pos|775.62|1|fraud_Pouros-Conroy|34.674333|-117.264308
369-81-6366|4689406722803334|Kimberly|Brown|F|03921 Dickson Knolls|Long Beach|CA|90810|33.8193|-118.2325|471952|Sports administrator|2001-02-14|277619532805|young_adults_female_urban.json|fbf35f66f441a495479f8771ea688ba3|2025-01-03|22:15:51|1735942551|shopping_pos|874.90|1|fraud_Daugherty, Pouros and Beahan|34.577819|-117.537295
369-81-6366|4689406722803334|Kimberly|Brown|F|03921 Dickson Knolls|Long Beach|CA|90810|33.8193|-118.2325|471952|Sports administrator|2001-02-14|277619532805|young_adults_female_urban.json|8ca322619e4fbb7e19a95a06a32eb339|2025-01-03|22:32:11|1735943531|shopping_net|119.83|1|fraud_Altenwerth, Cartwright and Koss|34.119826|-119.001631
369-81-6366|4689406722803334|Kimberly|Brown|F|03921 Dickson Knolls|Long Beach|CA|90810|33.8193|-118.2325|471952|Sports administrator|2001-02-14|277619532805|young_adults_female_urban.json|614535534d2eefbb4094a18d0bc956b2|2025-01-01|00:28:31|1735691311|gas_transport|60.17|0|fraud_Raynor, Reinger and Hagenes|33.287651|-118.030699
369-81-6366|4689406722803334|Kimberly|Brown|F|03921 Dickson Knolls|Long Beach|CA|90810|33.8193|-118.2325|471952|Sports administrator|2001-02-14|277619532805|young_adults_female_urban.json|4cca9552a77a54224e33c0d6c06c9d3b|2025-01-01|20:56:14|1735764974|grocery_pos|36.30|0|fraud_Pacocha-O'Reilly|33.102185|-117.936452
121-08-9250|6507372201815949|Mary|Murphy|F|545 Dixon Union Suite 656|Wisconsin Rapids|WI|54494|44.3758|-89.8062|34763|Engineer, electronics|2005-03-29|88842396599|young_adults_female_urban.json|d4d82bbd4fc032bc2b84fc5011a5977d|2025-01-02|01:54:29|1735782869|grocery_pos|9.78|1|fraud_Kiehn Inc|45.324551|-90.261474
121-08-9250|6507372201815949|Mary|Murphy|F|545 Dixon Union Suite 656|Wisconsin Rapids|WI|54494|44.3758|-89.8062|34763|Engineer, electronics|2005-03-29|88842396599|young_adults_female_urban.json|d1279e03a6cf39de89dddbed615ca347|2025-01-02|10:58:23|1735815503|grocery_pos|329.39|1|fraud_Moen, Reinger and Murphy|44.477814|-89.856585
121-08-9250|6507372201815949|Mary|Murphy|F|545 Dixon Union Suite 656|Wisconsin Rapids|WI|54494|44.3758|-89.8062|34763|Engineer, electronics|2005-03-29|88842396599|young_adults_female_urban.json|7bff0ee198fae60d781355f17b151b72|2025-01-02|03:41:55|1735789315|grocery_pos|365.10|1|fraud_Goodwin-Nitzsche|44.212957|-90.200694
