ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Merced|CA|95340|37.2983|-120.4649|97703|Hydrographic surveyor|1979-04-28|371917215429|adults_2550_female_urban.json|0539742a9db26c5aba3ee9f98300c14c|2025-01-03|01:02:39|1735866159|shopping_pos|996.14|1|fraud_Turner and Sons|38.052697|-119.562919
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Merced|CA|95340|37.2983|-120.4649|97703|Hydrographic surveyor|1979-04-28|371917215429|adults_2550_female_urban.json|21871263f6911f07299c965013809948|2025-01-02|10:15:18|1735812918|shopping_net|842.95|1|fraud_Schmeler, Bashirian and Price|36.301224|-120.150292
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Merced|CA|95340|37.2983|-120.4649|97703|Hydrographic surveyor|1979-04-28|371917215429|adults_2550_female_urban.json|9b882c94040cfb38cc84c2f91d14d656|2025-01-02|02:24:17|1735784657|misc_net|721.77|1|fraud_Jones, Sawayn and Romaguera|37.996312|-120.010470
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Merced|CA|95340|37.2983|-120.4649|97703|Hydrographic surveyor|1979-04-28|371917215429|adults_2550_female_urban.json|62b1b1754fb10d153e08876a1749524d|2025-01-03|23:04:26|1735945466|health_fitness|19.55|1|fraud_Carroll PLC|36.506198|-120.405271
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Merced|CA|95340|37.2983|-120.4649|97703|Hydrographic surveyor|1979-04-28|371917215429|adults_2550_female_urban.json|9ce7af941c501dbde3599d1ac88b3317|2025-01-03|15:06:37|1735916797|home|250.30|1|fraud_Pollich LLC|36.774635|-120.480842
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Merced|CA|95340|37.2983|-120.4649|97703|Hydrographic surveyor|1979-04-28|371917215429|adults_2550_female_urban.json|89f5a0579b0036021a7daa763b5f5faf|2025-01-01|02:40:58|1735699258|grocery_net|56.53|0|fraud_Kutch-Hegmann|38.140849|-119.670325
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Merced|CA|95340|37.2983|-120.4649|97703|Hydrographic surveyor|1979-04-28|371917215429|adults_2550_female_urban.json|4e160e303a1f9b4542947dd4b7e5a053|2025-01-01|01:35:32|1735695332|grocery_net|56.83|0|fraud_Kling-Grant|37.337818|-120.063206
783-71-4583|3521655852398689|Amanda|Williams|F|8729 Mark Ridge Suite 269|Merced|CA|95340|37.2983|-120.4649|97703|Hydrographic surveyor|1979-04-28|371917215429|adults_2550_female_urban.json|956f73e2d968b015f052dd898622656f|2025-01-01|08:38:57|1735720737|misc_pos|1.03|0|fraud_Boehm, Block and Jakubowski|37.043284|-119.515790
264-92-3051|060454932967|Samantha|Robertson|F|1227 Boyle Avenue|Flint|MI|48532|43.0111|-83.803|162969|Games developer|1978-01-21|259345477235|adults_2550_female_urban.json|ef48ce2dab54261ddc5b81ced3ab1e9f|2025-01-02|02:42:53|1735785773|grocery_pos|383.24|1|fraud_Vandervort-Funk|42.881066|-82.874563
264-92-3051|060454932967|Samantha|Robertson|F|1227 Boyle Avenue|Flint|MI|48532|43.0111|-83.803|162969|Games developer|1978-01-21|259345477235|adults_2550_female_urban.json|e636d303341c7ad7aa49c07cb60e163c|2025-01-03|03:50:18|1735876218|entertainment|984.21|1|fraud_Thiel-Thiel|42.484643|-84.281018
