ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
849-66-8722|30470551694093|John|Coffey|M|097 Alexandria Stravenue|Lawrence|MA|01841|42.7115|-71.167|76383|Water quality scientist|1965-04-05|926744876615|adults_50up_male_urban.json|0306f87f5d5bab375ad9baf75b76c25c|2025-01-02|01:33:24|1735781604|grocery_net|9.34|1|fraud_Tromp, Kerluke and Glover|42.114429|-71.906021
849-66-8722|30470551694093|John|Coffey|M|097 Alexandria Stravenue|Lawrence|MA|01841|42.7115|-71.167|76383|Water quality scientist|1965-04-05|926744876615|adults_50up_male_urban.json|db5c8c5fa34fc1bfb55ae7a4ce51f9c5|2025-01-02|00:31:53|1735777913|grocery_pos|312.90|1|fraud_Rutherford-Mertz|43.145375|-70.329438
849-66-8722|30470551694093|John|Coffey|M|097 Alexandria Stravenue|Lawrence|MA|01841|42.7115|-71.167|76383|Water quality scientist|1965-04-05|926744876615|adults_50up_male_urban.json|27a466d6a97c01b1a843b6a672dc3664|2025-01-03|22:38:16|1735943896|misc_net|886.74|1|fraud_Mante Group|43.400068|-71.519822
849-66-8722|30470551694093|John|Coffey|M|097 Alexandria Stravenue|Lawrence|MA|01841|42.7115|-71.167|76383|Water quality scientist|1965-04-05|926744876615|adults_50up_male_urban.json|e4ddc00b32fda4f2405d5152cb6852e8|2025-01-03|22:53:28|1735944808|shopping_net|733.64|1|fraud_Reichert, Shanahan and Hayes|41.755326|-70.993782
849-66-8722|30470551694093|John|Coffey|M|097 Alexandria Stravenue|Lawrence|MA|01841|42.7115|-71.167|76383|Water quality scientist|1965-04-05|926744876615|adults_50up_male_urban.json|d6073144255a88e05e5c6d412f15bd31|2025-01-03|23:11:08|1735945868|food_dining|811.69|1|fraud_Koss, McLaughlin and Mayer|43.545948|-70.618267
849-66-8722|30470551694093|John|Coffey|M|097 Alexandria Stravenue|Lawrence|MA|01841|42.7115|-71.167|76383|Water quality scientist|1965-04-05|926744876615|adults_50up_male_urban.json|f6fd867b4c6940bf44da0195ee4443af|2025-01-02|22:13:56|1735856036|misc_net|997.43|1|fraud_Miller-Harris|43.404462|-70.445661
849-66-8722|30470551694093|John|Coffey|M|097 Alexandria Stravenue|Lawrence|MA|01841|42.7115|-71.167|76383|Water quality scientist|1965-04-05|926744876615|adults_50up_male_urban.json|7bf90e7f98a8be2dffa70481815505a0|2025-01-03|23:36:25|1735947385|misc_net|1001.00|1|fraud_Schmitt Ltd|43.632618|-71.419818
849-66-8722|30470551694093|John|Coffey|M|097 Alexandria Stravenue|Lawrence|MA|01841|42.7115|-71.167|76383|Water quality scientist|1965-04-05|926744876615|adults_50up_male_urban.json|0a0a8c191041751540ff7131915d14af|2025-01-03|23:00:57|1735945257|shopping_net|766.47|1|fraud_Stanton, Jakubowski and Baumbach|43.595346|-71.375809
849-66-8722|30470551694093|John|Coffey|M|097 Alexandria Stravenue|Lawrence|MA|01841|42.7115|-71.167|76383|Water quality scientist|1965-04-05|926744876615|adults_50up_male_urban.json|50bf6dca36c06b830b73593b2c3e969e|2025-01-03|23:48:23|1735948103|shopping_pos|905.55|1|fraud_Lynch Ltd|41.913564|-71.563470
849-66-8722|30470551694093|John|Coffey|M|097 Alexandria Stravenue|Lawrence|MA|01841|42.7115|-71.167|76383|Water quality scientist|1965-04-05|926744876615|adults_50up_male_urban.json|7c699d9c5f83e30d64e0e6b9216bcf93|2025-01-03|18:11:13|1735927873|shopping_net|121.79|1|fraud_Boyer PLC|41.984403|-71.851992
